,sentence_id,grela_source,grela_id,author,title,not_before,not_after,lagt_tlg_epithet,lagt_genre,lagt_provenience,noscemus_place,noscemus_genre,noscemus_discipline,title_short,emlap_noscemus_id,place_publication,place_geonames,author_viaf,title_viaf,date_random,token_count,text
587,lagt_tlg0551.tlg017_4340,lagt,lagt_tlg0551.tlg017,Appian,Ἐμφυλίων Πρώτη,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,105.0,133667,"ἐνεδίδου τε ὁ Λεύκιος ἤδη πρὸς διαλύσεις ἐλέῳ τοσοῦδε πλήθους ἀπολλυμένου, ἐχθρῶν δέ τινων Καίσαρος περὶ σφῶν δεδιότων ἔτι ἐπεῖχεν."
588,lagt_tlg2200.tlg00401_1350,lagt,lagt_tlg2200.tlg00401,Libanius,Oratio I,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,386.0,33807,"ἤσθιέ τε ἅμα καί ἦν ἐχθρός καί κατά τούς λόγους ἀμείνων μέν,"
589,lagt_tlg0612.tlg001_3806,lagt,lagt_tlg0612.tlg001,Dio Chrysostom,Orationes,40.0,115.0,['Sophistae'],[],pagan,,,,,,,,,,89.0,209358,τὸ δὲ κάλλος τοὺς αἰσθανομένους αὐτοῦ φίλους ποιεῖται καὶ οὐδένα ἐχθρὸν ἐᾷ γίγνεσθαι.
590,lagt_tlg2200.tlg00542_591,lagt,lagt_tlg2200.tlg00542,Libanius,Declamatio 42,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,367.0,7268,"οὐ- ’δεν ἀντερῶ οὐδέ φθέγξομαι οὐδ’ ἐχθρούς ὑμᾶς,"
591,lagt_tlg1386.tlg001_438,lagt,lagt_tlg1386.tlg001,Pseudo-Callisthenes,HISTORIA ALEXANDRI MAGNI Recensio α sive Recensio vetusta,201.0,400.0,,['Narr. Fict.'],pagan,,,,,,,,,,264.0,39106,"προαποστείλας τὸν ἐχθρόν, θᾶττον ἑαυτὸν ἀναρρώσας ὁ Φίλιππος διὰ τὴν παρουσίαν Ἀλεξάνδρου καὶ τὴν ἐν τάχει ἐκδίκησιν εἶπε·"
592,lagt_tlg0007.tlg112_382,lagt,lagt_tlg0007.tlg112,Plutarch,Συμποσιακῶν προβλημάτων βιβλία,99.0,116.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,111.0,72755,ἐχθρῶν δὲ καὶ δυσμενῶν ὀνείδη καὶ βλάβας καὶ καταδίκας ἐξελεγχθέντων καὶ σφαλέντων ἥδιον ἐρωτώμενοι καὶ προθυμότερον ἐξαγγέλλουσιν·
593,lagt_tlg0098.tlg001_1092,lagt,lagt_tlg0098.tlg001,Zenobius Sophista,Ἐπιτομὴ ἐκ τῶν Ταρραίου καὶ Διδύμου παροιμιῶν συντεθεῖσα κατὰ στοιχεῖον,117.0,138.0,['Paroemiographi'],[],pagan,,,,,,,,,,119.0,25227,ἐχθρῶν ἄδωρα δῶρα κα- κοὐκ ὀνήσιμα· E
594,lagt_tlg2200.tlg00506_483,lagt,lagt_tlg2200.tlg00506,Libanius,Declamatio 6,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,378.0,9708,"πᾶς πῶς τις αἰσχρούς ἐχθρούς αἰσχρούς ,"
595,lagt_tlg1386.tlg001_1623,lagt,lagt_tlg1386.tlg001,Pseudo-Callisthenes,HISTORIA ALEXANDRI MAGNI Recensio α sive Recensio vetusta,201.0,400.0,,['Narr. Fict.'],pagan,,,,,,,,,,264.0,39106,"ὁ δὲ ταῦτα ἀκούων εἶπεν, ὅτι Τοὺς ἀνελόντας τὸν ἐχθρόν μου μέλλω τιμᾶν·"
596,lagt_tlg0007.tlg033_48,lagt,lagt_tlg0007.tlg033,Plutarch,Σύλλας,104.0,114.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,111.0,12989,"ἀλλ’ οὐκ ἔπαθε τα- ταὐτὸ Τιμοθέῳ τῷ τοῦ Κόνωνος, ὅς, εἰς τὴν τύχην αὐτοῦ τὰ κατορθώματα τῶν ἐχθρῶν τιθεμένων καὶ γραφόντων ἐν πίναξι; E"
597,lagt_tlg0007.tlg032_59,lagt,lagt_tlg0007.tlg032,Plutarch,Λύσανδρος,104.0,114.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,105.0,9278,"τῶν γὰρ φίλων καὶ ξένων, οἷς ὑπέσχετο συγκαταλύσειν τε τὸν δῆμον καὶ συνεκβαλεῖν τοὺς διαφόρους, μεταβαλομένων καὶ διαλλαγέντων τοῖς ἐχθροῖς, φανερῶς μὲν ἥδεσθαι προσεποιεῖτο καὶ συνδιαλλάττειν, κρύφα δὲ λοιδορῶν αὐτοὺς καὶ κακίζων παρώξυνεν ἐπιθέσθαι τοῖς πολλοῖς."
598,lagt_tlg0007.tlg112_483,lagt,lagt_tlg0007.tlg112,Plutarch,Συμποσιακῶν προβλημάτων βιβλία,99.0,116.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,111.0,72755,"ὡς γὰρ ὀργὰς καὶ μάχας τὰς ἐκ τῶν συμποσίων πραότερον φέρουσιν, ἐὰν δ’ ἐπελθών τις ἔξωθεν λοιδορῆται καὶ ταράττῃ τοῦτον ἐχθρὸν ἡγοῦνται καὶ μισοῦσιν, οὕτως μέτεστι συγγνώμης σκώμματι καὶ παρρησίας, ἂν ἐκ τῶν παρόντων ἔχῃ τὴν γένεσιν ἀφελῶς καὶ ἀπλάστως φυόμενον, ἂν δ’ ᾖ μὴ πρὸς λόγον ἀλλ’ ἔξωθεν, ἐπιβουλῇ καὶ ὕβρει προσέοικεν·"
599,lagt_tlg0007.tlg097_239,lagt,lagt_tlg0007.tlg097,Plutarch,Περὶ φιλαδελφίας,68.0,107.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,103.0,7678,Περσεὺς γὰρ ὁ τῶν Μακεδόνων βασιλεὺς ἐχθρὸς ὢν αὐτῷ παρεσκεύασε τοὺς ἀποκτενοῦντας·
600,lagt_tlg0551.tlg017_4315,lagt,lagt_tlg0551.tlg017,Appian,Ἐμφυλίων Πρώτη,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,105.0,133667,"καὶ τοὺς ἀποψύχοντας ὁ Λεύκιος ἐς τάφρους ἐπιμήκεις κατώρυσσεν, ἵνα μή -τε καιομένων ἐπίδηλον τοῖς ἐχθροῖς γένοιτο, μή -τε σηπομένων ἀτμὸς καὶ νόσος."
601,lagt_tlg2046.tlg001_2512,lagt,lagt_tlg2046.tlg001,Quintus Smyrnaeus,Posthomerica,201.0,300.0,,[],pagan,,,,,,,,,,227.0,69488,""" τίπτε μ’ ἐπισπεύσοντα ποτὶ κλόνον αἱματόεντα ἐχθρὸς ἐὼν ὡς εἴ τε φίλα φρονέων ἐρεείνεις εἰπέμεναι γενεήν, ἥνπερ μάλα πολλοὶ ἴσασιν;"
602,lagt_tlg0545.tlg001_318,lagt,lagt_tlg0545.tlg001,Aelian,Περὶ ζῴων ἰδιότητος,175.0,235.0,['Sophistae'],[],pagan,,,,,,,,,,229.0,118861,"οὐκοῦν εἴ τις λίθον ἐνθεὶς ἐπιφράξειε τῷ ὀρνέῳ τῷ προειρημένῳ τὴν ἔσδυσιν, ὃ δὲ συμβαλὼν τὴν ἐπιβουλὴν κομίζει πόαν ἐχθρὰν τῷ λίθῳ·"
603,lagt_tlg0007.tlg052_81,lagt,lagt_tlg0007.tlg052,Plutarch,Tiberius and Caius Gracchus,96.0,116.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,97.0,10354,"καὶ φερόντων ἄλλην αὖθις οὐκ ἐκᾴετο πρὶν εἰς ἕτερον τόπον μετακομισθῆναι, καὶ πολλὰ πραγματευσαμένων μόλις ἥψατο τὸ πῦρ αὐτοῦ, πρὸς ταῦτα τοὺς πολλοὺς ἔτι μᾶλλον ὁ Τιβέριος παροξύνων μετέβαλε τὴν ἐσθῆτα, καὶ τοὺς παῖδας προαγαγὼν ἐδεῖτο τοῦ δήμου τούτων κήδεσθαι καὶ τῆς μητρός, ὡς αὐτὸς ἀπεγνωκὼς ἑαυτόν."
604,lagt_tlg0007.tlg025_126,lagt,lagt_tlg0007.tlg025,Plutarch,Μάρκος Κάτων,96.0,120.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,120.0,9163,"οὐ μὴν οὐ -δ’ αὐτός ἐν τῇ πολιτείᾳ περιῆν ἀθῷος, ἀλλ’ ὅπου τινὰ λαβὴν παράσχοι τοῖς ἐχθροῖς, κρινόμενος καὶ κινδυνεύων διετέλει."
605,lagt_tlg0551.tlg017_569,lagt,lagt_tlg0551.tlg017,Appian,Ἐμφυλίων Πρώτη,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,105.0,133667,"ἦγε δὲ καὶ νεῶν πλῆθος καὶ χρήματα καὶ παρασκευὴν ἐς ἅπαντα ἀξιόλογον, καὶ τοῖς ἐχθροῖς ἦν ἐπίφοβος, ὥστε δειμαίνοντες αὐτὸν ὅ τε Κάρβων καὶ ὁ Κίννας ἐς ὅλην τὴν Ἰταλιαν τινὰς περιέπεμπον, χρήματα καὶ στρατιὰν καὶ σῖτον αὐτοῖς ἀθροίζειν, τούς τε δυνατοὺς συνουσίαις ἀνελάμβανον καὶ τῶν πόλεων ἠρέθιζον μάλιστα τὰς νεοπολιτίδας, ὡς δι’ αὐτὰς ὄντες ἐν τοσῷδε κινδύνου."
606,lagt_tlg2200.tlg00535_93,lagt,lagt_tlg2200.tlg00535,Libanius,Declamatio 35,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,369.0,4204,"οὔκουν ἠνέ- σχεσθε, ἀλλά καί αὐτοί πεινῆν καί γυναῖκας καί παῖδας ὁρᾶν καί πάνθ’ ὅσα πέφυκε λιμός ποιεῖν φέρειν ᾑρεῖσθε μᾶλλον ἤ δοῦναι ἐχθρόν ἐχθρῷ ποιεῖν ὅ τι βούλοιτο."
607,lagt_tlg1764.tlg001_10607,lagt,lagt_tlg1764.tlg001,Vettius Valens,Anthologiarum libri ix,152.0,162.0,['Astrologici'],[],pagan,,,,,,,,,,158.0,124983,γυναικός δέ περί ἐχθρῶν καί δούλων.
608,lagt_tlg0551.tlg004_107,lagt,lagt_tlg0551.tlg004,Appian,ἐκ τῆς Σαυνιτικῆς,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,160.0,4010,""" ὅτι ὅσοι ἐν Ῥηγίῳ Ῥωμαίων ἐπὶ σωτηρίᾳ καὶ φυλακῇ τῆς πόλεως, μή τι πάθοιεν ὑπὸ τῶν ἐχθρῶν, παρέμενον, αὐτοί τε καὶ Δέκιος ὁ ἡγεμὼν αὐτῶν, τοῖς ἀγαθοῖς τῶν Ῥηγίνων φθονήσαντες, καὶ φυλάξαντες αὐτοὺς εὐωχουμένους ἐν ἑορτῇ διέφθειραν, καὶ ταῖς γυναιξὶν ἀκουσίαις συνῆσαν."
609,lagt_tlg0545.tlg001_3149,lagt,lagt_tlg0545.tlg001,Aelian,Περὶ ζῴων ἰδιότητος,175.0,235.0,['Sophistae'],[],pagan,,,,,,,,,,229.0,118861,"ἐὰν μέντοι φοβηθῇ τι τῶν ἁδροτέρων, βυθίσας τὴν κόγχην ἐπλήρωσε, καὶ κατώλισθεν ἐκ τοῦ βάρους, καὶ ἑαυτὸν ἀφανίσας τὸν ἐχθρὸν ἀπέδρα."
610,lagt_tlg0553.tlg001_1374,lagt,lagt_tlg0553.tlg001,Artemidorus,Onirocriticon,101.0,200.0,['Onirocritici'],[],pagan,,,,,,,,,,148.0,73778,"ἐχθροὺς δὲ προσαγορεύειν καὶ καταφιλεῖν δοκεῖν τῆς ἔχθρας λύσιν ποιεῖ, νεκροὺς δὲ καταφιλεῖν δοκεῖν νοσοῦντι μὲν ἄτοπον· E"
611,lagt_tlg0007.tlg097_254,lagt,lagt_tlg0007.tlg097,Plutarch,Περὶ φιλαδελφίας,68.0,107.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,103.0,7678,"τῷ μὲν γὰρ ἐρῶντι συνερῶσιν οἱ νεαροὶ καὶ ἄκακοι τῶν φίλων, τῷ δ’ ὀργιζομένῳ καὶ διαφερομένῳ πρὸς ἀδελφὸν οἱ κακοηθέστατοι τῶν ἐχθρῶν συναγανακτεῖν καὶ συνοργίζεσθαι δοκοῦσι."
612,lagt_tlg2200.tlg00505_1202,lagt,lagt_tlg2200.tlg00505,Libanius,Declamatio 5,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,360.0,14678,"ἄνδρα τῆς συμμαχίας ἀπελαύνεις καί ποιεῖς ἐχθρόν τοῖς πράγμασι δι’ ὅν ἀφίγμεθα,"
613,lagt_tlg0551.tlg017_1268,lagt,lagt_tlg0551.tlg017,Appian,Ἐμφυλίων Πρώτη,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,105.0,133667,"ὁ δὲ Καῖσαρ ἐς Ῥώμην ἐπειχθεὶς τόν τε δῆμον, ἐκ μνήμης τῶν ἐπὶ Σύλλα καὶ Μαρίου κακῶν πεφρικότα, ἐλπίσι καὶ ὑποσχέσεσι πολλαῖς ἀνελάμβανε καὶ τοῖς ἐχθροῖς ἐνσημαινόμενος φιλανθρωπίαν εἶπεν, ὅτι καὶ Λεύκιον Δομίτιον ἑλὼν ἀπαθῆ μεθείη μετὰ τῶν χρημάτων·"
614,lagt_tlg0007.tlg065_24,lagt,lagt_tlg0007.tlg065,Plutarch,Galba,79.0,96.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,87.0,6995,"τὸ γὰρ ζητεῖν Νέρωνι εἰ πιστοὶ μενοῦμεν, οὐκ ἤδη μενόντων ἐστίν, ὡς οὖν ὑπάρχοντος ἐχθροῦ Νέρωνος οὐ δὴ προετέον τὴν τοῦ Οὐίνδικος φιλίαν, ἢ καὶ κατηγορητέον εὐθὺς αὐτοῦ καὶ πολεμητέον, ὅτι σὲ βούλεται Ῥωμαίους ἔχειν ἄρχοντα μᾶλλον ἢ Νέρωνα τύραννον "". E"
615,lagt_tlg1482.tlg001_716,lagt,lagt_tlg1482.tlg001,Cyranides,Cyranides,1.0,200.0,[],[],pagan,,,,,,,,,,85.0,29657,".) τῆς φώκης τό ἄκρον, ἔστι δέ καί τό βασίλειον τό ἐπί τῆς κεφαλῆς τοῦ ἔποπος, κρεῖττον ἔξεις πάντων τῶν προειρημένων εἰδῶν, ἅ τινα σύν μόσχῳ ὀλίγῳ περιειλήσας θυμιάματι τετραΐδῳ, ἔμβαλε εἰς δέρμα ἰχνεύμονος ἤ φώκης ἤ ἐλαφίου ἡ γυπός, καί φόρει, ἁγνός ὤν. Εἰ δέ καί χρυσώσεις ἔξωθεν, κάλλιον ἔσται, ἔσῃ γάρ εἰς πάντα ὅσα θέλεις ἐπιτυγχάνων, φιλητός παρά πᾶσιν ἀνθρώποις καί γυναιξίν· ἔσῃ δέ καί φοβερός φαινόμενος καί εἰρηνικός καί ἥσυχος, θηρία δέ πάντα ὑποτάξεις καί ἐχθρούς κατά σοῦ φιλιώσεις. Ἐάν δέ καί λύκου τόν δεξιόν ὀφθαλμόν ἐμβάλῃς ( . .) τοῖς προειρημένοις καί φορεῖς, ἔσῃ εἰς πάντα ἀκαταγώνιστος, νικῶν εἰς πᾶν πράγμα καί ἐπιτυγχάνων· φεύξεται γάρ σε πᾶς δαίμων καί πᾶν θηρίον, καί ἔσῃ ἐν πᾶσιν εὐδαιμονῶν, καί ἄνοσον δέ διαφυλάξει σε. Ἐγώ δέ καί τήν πυτίαν τῆς φώκης ἔμιξα καί ἐνίκων πάντας τούς ἀντιδίκους. μου, καί ἀήττητος ἥμην· ὁ γάρ φορῶν τοῦτο τό φυλακτήριον ἔξει ἀγαθά ὅσα οὐ προσδοκᾷ ἀπό τοῦ Θεοῦ, καί ἔσται ἔντιμος πανταχοῦ, νικῶν ἐν πᾶσιν ἔργοις καί λόγοις, ῥυόμενος ἀπό παντός κινδύνου καί δαίμονος καί φαρμακείας καί πάσης κακουργίας, καί, ἀπλῶς εἰπεῖν, πάντα τά κακά ἀποστρέφει, πάντα δέ τά ἀγαθά ( . .) προξενεῖ· ἔστιν δέ καί προγνωστικόν ὅπερ σύν σοί θεός μόνος ἐπίσταται. Ἐνταῦθα δέ τό στοιχεῖον ὁ Κυρανός ἐτέλεσεν. [ἐνταυθά] θύρσις, βοτάνη. Θύρ, πτηνόν. Θυρσίτης, λίθος ὅμοιος κοραλλίου. Θύννος, ἰχθύς θαλάσσιος. Θύρσις, βοτάνη ἥ ἐστιν διονυσιακή, θαμνώδης, ἀγαθή εἰς πάντα. Θύρ ἐστι πτηνόν ὅμοιον ἱέρακος τοῦ πελαγίου, δραστικόν, ἔνθεον. Θυρσίτῃς λίθος ὁμοίος κοραλλίου. Θύννος, ἰχθύς θαλάσσιος ἐδώδιμος ὁμοίος τῆς παλαμίδος, μέγας δέ καί εὔγνωστος. άκερά ( . .) ἐστιν φυτόν Διονύσου· αὐτό τό θύρσιον ἐν Βάκχαις καί Μαινάσι ληνοβατεῖται· γῆς φυτόν πεφυκός εἰς εὐφροσύνην ἀνθρώπων. Νῦν δέ τινας λέξω δυνάμεις τάς εὐμαρεούσας ἐν οἴνῳ ὅσοις βροτοῖσι πέφυκε παρά χεύμασι ληνοβατεῖν. Τοῦτο ὕστερον αὖ μετέπειτα πεζῷ λόγῳ καταλέξω· εἰδέναι δέ γῆς ἐστι τοῦτο. Τοῦ οὖν φυτοῦ τούτου ἐάν τις λειώσῃ ‹ δ′, καί τοῦ λίθου ‹ δ′, καί εἴπῃ τό διονυσιακόν ὄνομα, βάλῃ δέ αὐτό εἰς κεράμιον οἴνου,"
616,lagt_tlg0007.tlg121_481,lagt,lagt_tlg0007.tlg121,Plutarch,Vitae decem oratorum,96.0,120.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,98.0,10622,"φυγόντι δὲ δι’ ὀλιγαρχίαν, καταλυθέντος τοῦ δήμου, καὶ τελευτήσαντι αὐτῷ ἐν Καλαυρίᾳ διὰ τὴν πρὸς τὸν δῆμον εὔνοιαν, πεμφθέντων στρατιωτῶν ἐπ’ αὐτὸν ὑπὸ Ἀντιπάτρου, διαμείναντι ἐν τῇ πρὸς τὸ πλῆθος εὐνοίᾳ καὶ οἰκειότητι, καὶ οὔ -τε ὑποχειρίῳ γενομένῳ τοῖς ἐχθροῖς οὔ -τε τι ἀνάξιον ἐν τῷ κινδύνῳ πράξαντι τοῦ δήμου. E"
617,lagt_tlg0007.tlg022_139,lagt,lagt_tlg0007.tlg022,Plutarch,Μάρκελλος,96.0,120.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,102.0,9550,"ἡ δὲ γυνὴ συνειδυῖα καὶ συντεχνάζουσα τῷ ἀνδρί, λαβοῦσα τὰ παιδία πρῶτον μὲν ἱκέτις προσεκυλινδεῖτο τοῖς μεγάροις τῶν θεῶν, ἔπειτα πλανώμενον ἐκεῖνον προσποιουμένη ζητεῖν κωλύοντος οὐδενὸς ἀσφαλῶς ἀπῆλθεν ἐκ τῆς πόλεως, καὶ διεσώθησαν μὲν οὕτως εἰς Συρακούσας πρὸς Μάρκελλον ἐπεὶ δὲ πολλὰ τοὺς Ἐγγυΐους ὑβρίσαντας καὶ πλημμελήσαντας ἐλθὼν Μάρκελλος ἔδησε πάντας ὡς τιμωρησόμενος, ὁ δὲ Νικίας ἐδάκρυσε παρεστώς, τέλος δὲ χειρῶν καὶ γονάτων ἁπτόμενος παρῃτεῖτο τοὺς πολίτας, ἀπὸ τῶν ἐχθρῶν ἀρξάμενος, ἐπικλασθεὶς ἀφῆκε πάντας καὶ τὴν πόλιν οὐδὲν ἠδίκησε, τῷ δὲ Νικίᾳ χώραν τε πολλὴν καὶ δωρεὰς πολλὰς ἔδωκε."
618,lagt_tlg0007.tlg051_92,lagt,lagt_tlg0007.tlg051,Plutarch,Agis and Cleomenes,96.0,116.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,102.0,15221,"ἀλλὰ ταῦτα μὲν οὐκ Ἀράτου βουλόμενοι κατηγορεῖν γράφομεν ἐν πολλοῖς γὰρ ὁ ἀνὴρ οὗτος Ἑλληνικὸς γέγονε καὶ μέγας, οἰκτείροντες δὲ τῆς ἀνθρωπίνης φύσεως τὴν ἀσθένειαν, εἰ μη -δὲ ἐν ἤθεσιν οὕτως ἀξιολόγοις καὶ διαφόροις πρὸς ἀρετὴν ἐκφέρειν δύναται τὸ καλὸν ἀνεμέσητον."
619,lagt_tlg2200.tlg00431_86,lagt,lagt_tlg2200.tlg00431,Libanius,Oratio 31,387.0,387.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,387.0,5508,) διά ἐχθρῶν Ρ ἐχθροῖς δειλαίνοντες δ᾿ ἐλαύνοντες γρ φεύγοντες
